15,3,206.8,250.82,96.89999999999998,41.79000000000002,1,1,1.0
16,2,505.75,291.11,95.25,56.06999999999999,1,1,1.0
16,3,206.8,250.86,96.89999999999998,41.789999999999964,1,1,1.0
17,2,487.09,294.33,99.61000000000007,56.73000000000002,1,1,1.0
17,3,206.8,250.89,96.89999999999998,41.80000000000001,1,1,1.0
18,2,468.44,297.54,103.95999999999998,57.39999999999998,1,1,1.0
18,3,206.8,250.93,96.89999999999998,41.79000000000002,1,1,1.0
19,2,449.79,300.75,108.31,58.06999999999999,1,1,1.0
19,3,206.8,250.97,96.89999999999998,41.78999999999999,1,1,1.0
20,2,432.09,303.96,108.48000000000008,58.74000000000001,1,1,1.0
20,3,206.8,251.0,96.89999999999998,41.80000000000001,1,1,1.0
21,2,414.39,307.18,108.65999999999997,59.39999999999998,1,1,1.0
21,3,206.8,251.04,96.89999999999998,41.78999999999999,1,1,1.0
22,2,396.7,310.39,108.82,60.06999999999999,1,1,1.0
22,3,206.8,251.08,96.89999999999998,41.78999999999999,1,1,1.0
23,2,379.0,313.6,108.99000000000001,60.73999999999995,1,1,1.0
23,3,206.8,251.11,96.89999999999998,41.80000000000001,1,1,1.0
24,2,365.5,315.85,106.85000000000002,62.370000000000005,1,1,1.0
24,3,206.8,251.15,96.89999999999998,41.78999999999999,1,1,1.0
25,2,352.0,318.1,104.69999999999999,64.0,1,1,1.0
25,3,206.8,251.19,96.89999999999998,41.79000000000002,1,1,1.0
26,2,330.52,321.7,107.90000000000003,64.28000000000003,1,1,1.0
26,3,206.8,251.22,96.89999999999998,41.79999999999998,1,1,1.0
27,2,309.04,325.3,111.09999999999997,64.56,1,1,1.0
27,3,206.8,251.26,96.89999999999998,41.80000000000001,1,1,1.0
28,2,287.56,328.9,114.30000000000001,64.84000000000003,1,1,1.0
28,3,206.8,251.3,96.89999999999998,41.789999999999964,1,1,1.0
29,2,266.08,332.5,117.5,65.12,1,1,1.0
29,3,206.8,251.33,96.89999999999998,41.79999999999998,1,1,1.0
30,2,244.6,336.1,120.70000000000002,65.39999999999998,1,1,1.0
30,3,206.8,251.37,96.89999999999998,41.80000000000001,1,1,1.0
31,2,220.38,339.76,124.10000000000002,67.57999999999998,1,1,1.0
31,3,206.8,251.41,96.89999999999998,41.78999999999999,1,1,1.0
32,2,196.16,343.41,127.50000000000003,69.77999999999997,1,1,1.0
32,3,206.8,251.44,96.89999999999998,41.80000000000001,1,1,1.0
33,2,171.94,347.07,130.89,71.95999999999998,1,1,1.0
33,3,206.8,251.48,96.89999999999998,41.79999999999998,1,1,1.0
34,2,147.72,350.72,134.29,74.15999999999997,1,1,1.0
34,3,206.8,251.52,96.89999999999998,41.78999999999999,1,1,1.0
35,2,123.5,354.38,137.69,76.34000000000003,1,1,1.0
35,3,206.8,251.55,96.89999999999998,41.80000000000001,1,1,1.0
36,2,97.28,358.03,143.09,78.54000000000002,1,1,1.0
36,3,206.8,251.59,96.89999999999998,41.79999999999998,1,1,1.0
37,2,71.05,361.69,148.49,80.72000000000003,1,1,1.0
37,3,206.8,251.63,96.89999999999998,41.79000000000002,1,1,1.0
38,2,44.83,365.34,153.89,82.92000000000002,1,1,1.0
38,3,206.8,251.66,96.89999999999998,41.79999999999998,1,1,1.0
39,2,18.6,369.0,159.3,85.10000000000002,1,1,1.0
39,3,206.8,251.7,96.89999999999998,41.80000000000001,1,1,1.0
40,2,0.0,372.8,152.42,87.80000000000001,1,1,1.0
40,3,206.8,251.74,96.89999999999998,41.789999999999964,1,1,1.0
41,2,0.0,376.6,126.94,87.59999999999997,1,1,1.0
41,3,206.8,251.77,96.89999999999998,41.79999999999998,1,1,1.0
42,2,0.0,380.4,101.46,87.40000000000003,1,1,1.0
42,3,206.8,251.81,96.89999999999998,41.80000000000001,1,1,1.0
43,2,0.0,384.2,75.98,83.41000000000003,1,1,1.0
43,3,206.8,251.85,96.89999999999998,41.78999999999999,1,1,1.0
44,2,0.0,388.0,50.5,79.41000000000003,1,1,1.0
44,3,206.8,251.88,96.89999999999998,41.80000000000001,1,1,1.0
45,2,0.0,403.2,27.7,66.10000000000002,1,1,1.0
45,3,206.8,251.92,96.89999999999998,41.80000000000004,1,1,1.0
46,3,206.8,251.96,96.89999999999998,41.78999999999999,1,1,1.0
47,3,206.8,251.99,96.89999999999998,41.80000000000001,1,1,1.0
48,3,206.8,252.03,96.89999999999998,41.79999999999998,1,1,1.0
49,3,206.8,252.07,96.89999999999998,41.79000000000002,1,1,1.0
50,3,206.8,252.1,96.89999999999998,41.79999999999998,1,1,1.0
51,3,206.8,252.14,96.89999999999998,41.80000000000001,1,1,1.0
52,3,206.8,252.18,96.89999999999998,41.79000000000002,1,1,1.0
52,4,945.8,223.3,14.200000000000045,62.43000000000001,1,1,1.0
53,3,206.8,252.22,96.89999999999998,41.78999999999999,1,1,1.0
53,4,939.33,223.05,20.66999999999996,64.31,1,1,1.0
54,3,206.8,252.25,96.89999999999998,41.80000000000001,1,1,1.0
54,4,932.87,222.8,27.129999999999995,66.19,1,1,1.0
55,3,206.8,252.29,96.89999999999998,41.78999999999999,1,1,1.0
55,4,930.63,219.75,29.370000000000005,70.87,1,1,1.0
56,3,206.8,252.33,96.89999999999998,41.78999999999999,1,1,1.0
56,4,928.4,216.7,31.600000000000023,75.54000000000002,1,1,1.0
57,3,206.8,252.36,96.89999999999998,41.80000000000001,1,1,1.0
57,4,913.47,220.1,46.52999999999997,73.77000000000001,1,1,1.0
58,3,206.8,252.4,96.89999999999998,41.78999999999999,1,1,1.0
58,4,909.84,221.51,50.15999999999997,73.99000000000001,1,1,1.0
59,3,206.8,252.44,96.89999999999998,41.79000000000002,1,1,1.0
59,4,906.21,222.93,53.789999999999964,74.19999999999999,1,1,1.0
60,3,206.8,252.47,96.89999999999998,41.79999999999998,1,1,1.0
60,4,902.57,224.34,57.42999999999995,74.41999999999999,1,1,1.0
61,3,206.8,252.51,96.89999999999998,41.79000000000002,1,1,1.0
61,4,898.94,225.75,61.059999999999945,74.63999999999999,1,1,1.0
62,3,206.8,252.55,96.89999999999998,41.789999999999964,1,1,1.0
62,4,895.3,227.16,64.70000000000005,74.85,1,1,1.0
63,3,206.8,252.58,96.89999999999998,41.79999999999998,1,1,1.0
63,4,891.67,228.57,68.33000000000004,75.07,1,1,1.0
64,3,206.8,252.62,96.89999999999998,41.79000000000002,1,1,1.0
64,4,888.03,229.99,71.97000000000003,75.27999999999997,1,1,1.0
65,3,207.06,253.13,96.89999999999998,41.80000000000001,1,1,1.0
65,4,884.4,231.4,75.60000000000002,75.49999999999997,1,1,1.0
66,3,207.31,253.65,96.89999999999998,41.78999999999999,1,1,1.0
66,4,878.37,230.55,81.63,77.62,1,1,1.0
67,3,207.57,254.16,96.90000000000003,41.79999999999998,1,1,1.0
67,4,872.35,229.7,87.64999999999998,79.75,1,1,1.0
68,3,207.57,254.29,96.90000000000003,41.79999999999998,1,1,1.0
68,4,866.32,228.85,93.67999999999995,81.87000000000003,1,1,1.0
69,3,207.57,254.42,96.90000000000003,41.78999999999999,1,1,1.0
69,4,860.3,228.0,99.70000000000005,84.0,1,1,1.0
70,3,207.57,254.55,96.90000000000003,41.789999999999964,1,1,1.0
70,4,829.43,220.0,130.57000000000005,95.04000000000002,1,1,1.0
71,3,207.57,254.68,96.90000000000003,41.79000000000002,1,1,1.0
71,4,829.46,223.7,130.53999999999996,92.97000000000003,1,1,1.0
72,3,207.57,254.81,96.90000000000003,41.79000000000002,1,1,1.0
72,4,829.48,227.4,130.51999999999998,90.9,1,1,1.0
73,3,207.57,254.93,96.90000000000003,41.80000000000001,1,1,1.0
73,4,829.5,231.1,130.5,88.83000000000001,1,1,1.0
74,3,207.57,255.06,96.90000000000003,41.80000000000001,1,1,1.0
74,4,821.98,231.61,138.01999999999998,89.94999999999999,1,1,1.0
75,3,207.57,255.19,96.90000000000003,41.80000000000001,1,1,1.0
75,4,814.46,232.12,145.53999999999996,91.07,1,1,1.0
76,3,207.57,255.32,96.90000000000003,41.79000000000002,1,1,1.0
76,4,806.93,232.63,153.07000000000005,92.18,1,1,1.0
77,3,207.57,255.45,96.90000000000003,41.79000000000002,1,1,1.0
77,4,799.41,233.14,160.59000000000003,93.30000000000001,1,1,1.0
78,3,207.57,255.58,96.90000000000003,41.78999999999999,1,1,1.0
78,4,791.89,233.66,164.07000000000005,94.41,1,1,1.0
79,3,207.57,255.71,96.90000000000003,41.78999999999999,1,1,1.0
79,4,784.37,234.17,167.54999999999995,95.53,1,1,1.0
80,3,207.31,255.58,96.89999999999998,41.78999999999999,1,1,1.0
80,4,776.84,234.68,171.03999999999996,96.64999999999998,1,1,1.0
81,3,207.06,255.45,96.89999999999998,41.79000000000002,1,1,1.0
81,4,769.32,235.19,174.51999999999998,97.76999999999998,1,1,1.0
81,5,752.91,260.2,51.06000000000006,39.710000000000036,1,1,1.0
82,3,206.8,255.32,96.89999999999998,41.79000000000002,1,1,1.0
82,4,761.8,235.7,178.0,98.88,1,1,1.0
82,5,742.04,260.2,51.06000000000006,39.710000000000036,1,1,1.0
83,3,206.54,255.19,96.9,41.80000000000001,1,1,1.0
83,4,752.85,236.5,181.0,99.70999999999998,1,1,1.0
83,5,731.16,260.2,51.06000000000006,39.710000000000036,1,1,1.0
84,3,206.29,255.06,96.9,41.80000000000001,1,1,1.0
84,4,743.9,237.3,184.0,100.53999999999996,1,1,1.0
84,5,720.29,260.2,51.06000000000006,39.710000000000036,1,1,1.0
85,3,206.03,254.93,96.9,41.80000000000001,1,1,1.0
85,4,734.95,238.1,187.0,101.37000000000003,1,1,1.0
85,5,709.89,260.21,51.52999999999997,39.700000000000045,1,1,1.0
86,3,206.04,254.94,96.9,41.80000000000001,1,1,1.0
86,4,726.0,238.9,190.0,102.20000000000002,1,1,1.0
86,5,699.49,260.21,52.0,39.700000000000045,1,1,1.0
87,3,206.05,254.95,96.89999999999998,41.80000000000001,1,1,1.0
87,4,714.9,238.71,194.05000000000007,103.99999999999997,1,1,1.0
87,5,689.09,260.22,52.469999999999914,39.69,1,1,1.0
88,3,206.06,254.96,96.89999999999998,41.79999999999998,1,1,1.0
88,4,703.8,240.1,198.10000000000002,105.78999999999999,1,1,1.0
88,5,676.22,260.55,56.39999999999998,39.80000000000001,1,1,1.0
89,3,206.06,254.97,96.89999999999998,41.78999999999999,1,1,1.0
89,4,692.7,241.48,202.14999999999998,107.6,1,1,1.0
89,5,663.34,260.87,60.33999999999992,39.920000000000016,1,1,1.0
90,3,206.07,254.98,96.90000000000003,41.78999999999999,1,1,1.0
90,4,681.59,242.87,206.20999999999992,109.39999999999998,1,1,1.0
90,5,650.47,261.2,64.25999999999999,40.02000000000004,1,1,1.0
91,3,206.08,254.99,96.9,41.789999999999964,1,1,1.0
91,4,670.49,244.25,210.26,111.19999999999999,1,1,1.0
91,5,637.59,261.53,68.19999999999993,40.13000000000005,1,1,1.0
92,3,206.09,255.0,96.9,41.79000000000002,1,1,1.0
92,4,659.39,245.64,214.32000000000005,113.0,1,1,1.0
92,5,624.72,261.85,72.13,40.25,1,1,1.0
93,3,206.1,255.01,96.9,41.79000000000002,1,1,1.0
93,4,648.29,247.03,218.37,114.79999999999998,1,1,1.0
93,5,611.85,262.18,76.04999999999995,40.360000000000014,1,1,1.0
94,3,206.11,255.01,96.89999999999998,41.80000000000001,1,1,1.0
94,4,637.19,248.41,222.41999999999996,116.6,1,1,1.0
94,5,598.97,262.51,79.99000000000001,40.460000000000036,1,1,1.0
95,3,206.12,255.02,96.89999999999998,41.79999999999998,1,1,1.0
95,4,626.09,249.8,226.4699999999999,118.39999999999998,1,1,1.0
95,5,586.1,262.84,83.91999999999996,40.57000000000005,1,1,1.0
96,3,206.13,255.03,96.89999999999998,41.79999999999998,1,1,1.0
96,4,614.99,251.19,230.51999999999998,120.19999999999999,1,1,1.0
96,5,573.23,263.16,87.84000000000003,40.69,1,1,1.0
97,3,206.14,255.04,96.90000000000003,41.79999999999998,1,1,1.0
97,4,602.26,252.41,234.58000000000004,122.00000000000003,1,1,1.0
97,5,560.35,263.49,91.77999999999997,40.80000000000001,1,1,1.0
98,3,206.14,255.05,96.91000000000003,41.80000000000001,1,1,1.0
98,4,589.53,253.64,238.63,123.80000000000001,1,1,1.0
98,5,547.48,263.82,95.71000000000004,40.900000000000034,1,1,1.0
99,3,206.15,255.06,96.9,41.79000000000002,1,1,1.0
99,4,576.81,254.87,242.68000000000006,125.60000000000002,1,1,1.0
99,5,534.61,264.15,99.63,41.01000000000005,1,1,1.0
100,3,206.16,255.07,96.9,41.79000000000002,1,1,1.0
100,4,564.08,256.1,246.7299999999999,127.39999999999998,1,1,1.0
100,5,521.73,264.47,103.56999999999994,41.129999999999995,1,1,1.0
101,3,206.17,255.08,96.9,41.78999999999999,1,1,1.0
101,4,551.36,257.33,250.77999999999997,129.2,1,1,1.0
101,5,507.75,265.49,103.97000000000003,41.01999999999998,1,1,1.0
102,3,206.18,255.09,96.89999999999998,41.78999999999999,1,1,1.0
102,4,538.63,258.56,254.84000000000003,131.0,1,1,1.0
102,5,493.77,266.51,104.37,40.910000000000025,1,1,1.0
102,6,707.53,245.59,93.60000000000002,45.390000000000015,1,1,1.0
103,3,206.19,255.1,96.89999999999998,41.78999999999999,1,1,1.0
103,4,525.9,259.79,258.89,132.79999999999995,1,1,1.0
103,5,479.79,267.52,104.76999999999992,40.81999999999999,1,1,1.0
103,6,694.76,246.0,94.93000000000006,46.389999999999986,1,1,1.0
104,3,206.2,255.1,96.90000000000003,41.79999999999998,1,1,1.0
104,4,513.18,261.01,262.94000000000005,134.60000000000002,1,1,1.0
104,5,465.81,268.54,105.18,40.70999999999998,1,1,1.0
104,6,681.99,246.4,96.25,47.41,1,1,1.0
105,3,206.21,255.11,96.9,41.80000000000001,1,1,1.0
105,4,500.45,262.24,267.00000000000006,136.39999999999998,1,1,1.0
105,5,451.83,269.55,105.57999999999998,40.610000000000014,1,1,1.0
105,6,669.23,246.81,97.56999999999994,48.410000000000025,1,1,1.0
106,3,206.22,255.12,96.9,41.80000000000001,1,1,1.0
106,4,487.73,263.47,271.03999999999996,138.2,1,1,1.0
106,5,437.85,270.57,105.98000000000002,40.5,1,1,1.0
106,6,656.46,247.21,98.88999999999999,49.42999999999998,1,1,1.0
106,7,939.8,217.8,20.200000000000045,56.71999999999997,1,1,1.0
107,3,206.23,255.13,96.9,41.80000000000001,1,1,1.0
107,4,475.0,264.7,275.1,140.0,1,1,1.0
107,5,423.87,271.59,106.38,40.39000000000004,1,1,1.0
107,6,643.7,247.62,100.20999999999992,50.44,1,1,1.0
107,7,932.92,215.25,27.08000000000004,59.920000000000016,1,1,1.0
108,3,206.23,255.14,96.9,41.80000000000001,1,1,1.0
108,4,458.15,265.91,281.84000000000003,143.77999999999997,1,1,1.0
108,5,409.88,272.6,106.78999999999996,40.289999999999964,1,1,1.0
108,6,630.93,248.02,101.53000000000009,51.45000000000002,1,1,1.0
108,7,926.05,212.7,33.950000000000045,63.110000000000014,1,1,1.0
109,3,206.24,255.15,96.89999999999998,41.78999999999999,1,1,1.0
109,4,441.3,267.13,288.58,147.54000000000002,1,1,1.0
109,5,395.9,273.62,107.19,40.19,1,1,1.0
109,6,618.16,248.43,102.86000000000001,52.45999999999998,1,1,1.0
109,7,923.9,213.07,36.10000000000002,63.379999999999995,1,1,1.0
110,3,206.25,255.16,96.89999999999998,41.78999999999999,1,1,1.0
110,4,424.45,268.34,295.31,151.32000000000005,1,1,1.0
110,5,381.92,274.64,107.58999999999997,40.08000000000004,1,1,1.0
110,6,605.4,248.83,104.17000000000007,53.47,1,1,1.0
110,7,921.75,213.43,38.25,63.670000000000016,1,1,1.0
111,3,206.26,255.17,96.90000000000003,41.78999999999999,1,1,1.0
111,4,407.6,269.55,302.04999999999995,155.09999999999997,1,1,1.0
111,5,367.94,275.65,108.0,39.98000000000002,1,1,1.0
111,6,592.63,249.24,105.5,54.48000000000002,1,1,1.0
111,7,919.6,213.8,40.39999999999998,63.94,1,1,1.0
112,3,206.27,255.18,96.9,41.79000000000002,1,1,1.0
112,4,390.75,270.76,308.78999999999996,158.88,1,1,1.0
112,5,353.96,276.67,108.40000000000003,39.870000000000005,1,1,1.0
112,6,579.86,249.64,106.81999999999994,55.5,1,1,1.0
112,7,914.34,214.15,45.65999999999997,60.150000000000006,1,1,1.0
113,3,206.28,255.18,96.9,41.80000000000001,1,1,1.0
113,4,373.9,271.97,315.52,162.64999999999998,1,1,1.0
113,5,339.98,277.68,108.79999999999995,39.76999999999998,1,1,1.0
113,6,567.1,250.05,108.13999999999999,56.5,1,1,1.0
113,7,909.09,214.5,50.90999999999997,59.89999999999998,1,1,1.0
114,3,206.29,255.19,96.9,41.80000000000001,1,1,1.0
114,4,357.05,273.19,322.25999999999993,166.42000000000002,1,1,1.0
114,5,326.0,278.7,109.19999999999999,39.670000000000016,1,1,1.0
114,6,554.33,250.46,109.45999999999992,57.51000000000002,1,1,1.0
114,7,903.83,214.85,56.16999999999996,59.650000000000006,1,1,1.0
115,3,206.3,255.2,96.89999999999998,41.80000000000001,1,1,1.0
115,4,340.2,274.4,329.00000000000006,170.20000000000005,1,1,1.0
115,5,310.66,279.9,109.69999999999999,39.99000000000001,1,1,1.0
115,6,541.57,250.86,110.77999999999997,58.51999999999998,1,1,1.0
115,7,898.58,215.2,61.41999999999996,59.400000000000034,1,1,1.0
116,3,206.31,255.21,96.89999999999998,41.79999999999998,1,1,1.0
116,4,320.4,277.16,336.73,172.44,1,1,1.0
116,5,295.32,281.1,110.19999999999999,40.31999999999999,1,1,1.0
116,6,528.8,251.27,112.10000000000002,59.53,1,1,1.0
116,7,893.32,215.55,66.07999999999993,60.94,1,1,1.0
117,3,206.32,255.22,96.90000000000003,41.79999999999998,1,1,1.0
117,4,300.6,279.93,344.47,174.67000000000002,1,1,1.0
117,5,279.98,282.3,110.69999999999999,40.639999999999986,1,1,1.0
117,6,514.53,252.42,112.63,59.099999999999994,1,1,1.0
117,7,888.07,215.9,70.7299999999999,62.47999999999999,1,1,1.0
118,3,206.32,255.23,96.90000000000003,41.78999999999999,1,1,1.0
118,4,280.8,282.69,352.2,176.91000000000003,1,1,1.0
118,5,264.64,283.5,111.21000000000004,40.97000000000003,1,1,1.0
118,6,500.26,253.57,113.14999999999998,58.670000000000016,1,1,1.0
118,7,882.81,216.25,75.3900000000001,64.01999999999998,1,1,1.0
119,3,206.33,255.24,96.9,41.789999999999964,1,1,1.0
119,4,256.44,285.17,363.66,181.83999999999997,1,1,1.0
119,5,249.3,284.7,111.70999999999998,41.29000000000002,1,1,1.0
119,6,485.99,254.72,113.67999999999995,58.22999999999999,1,1,1.0
119,7,877.56,216.6,80.04000000000008,65.56000000000003,1,1,1.0
120,3,206.34,255.25,96.9,41.79000000000002,1,1,1.0
120,4,232.08,287.65,375.12,186.77000000000004,1,1,1.0
120,5,232.12,285.9,114.05000000000001,41.620000000000005,1,1,1.0
120,6,471.73,255.88,114.19999999999993,57.79000000000002,1,1,1.0
120,7,872.3,216.95,80.83000000000004,61.75,1,1,1.0
121,3,206.35,255.26,96.9,41.79000000000002,1,1,1.0
121,4,207.72,290.13,386.5799999999999,191.7,1,1,1.0
121,5,214.93,287.1,116.39999999999998,41.94,1,1,1.0
121,6,457.46,257.03,114.71999999999997,57.360000000000014,1,1,1.0
121,7,867.04,217.31,81.63,62.74000000000001,1,1,1.0
122,3,206.36,255.27,96.89999999999998,41.78999999999999,1,1,1.0
122,4,183.36,292.61,398.03999999999996,196.63,1,1,1.0
122,5,197.75,288.3,118.74000000000001,42.26999999999998,1,1,1.0
122,6,443.19,258.18,115.25000000000006,56.93000000000001,1,1,1.0
122,7,861.79,217.66,82.41000000000008,63.75000000000003,1,1,1.0
123,3,206.37,255.27,96.89999999999998,41.79999999999998,1,1,1.0
123,4,159.0,295.09,409.5,201.56,1,1,1.0
123,5,180.57,289.5,121.07999999999998,42.60000000000002,1,1,1.0
123,6,428.92,259.33,115.77000000000004,56.5,1,1,1.0
123,7,856.53,218.01,83.20000000000005,64.75,1,1,1.0
124,3,206.38,255.28,96.89999999999998,41.79999999999998,1,1,1.0
124,4,134.64,297.58,420.96000000000004,206.48000000000002,1,1,1.0
124,5,163.39,290.7,123.43,42.920000000000016,1,1,1.0
124,6,414.65,260.48,116.30000000000007,56.06999999999999,1,1,1.0
124,7,851.28,218.37,83.99000000000001,65.75,1,1,1.0
125,3,206.39,255.29,96.90000000000003,41.79999999999998,1,1,1.0
125,4,110.28,300.06,432.4200000000001,211.41000000000003,1,1,1.0
125,5,146.2,291.9,125.78000000000003,43.25,1,1,1.0
125,6,400.38,261.64,116.83000000000004,55.620000000000005,1,1,1.0
125,7,846.02,218.72,84.77999999999997,66.75000000000003,1,1,1.0
126,3,206.4,255.3,96.9,41.80000000000001,1,1,1.0
126,4,85.92,302.54,443.87999999999994,216.33999999999997,1,1,1.0
126,5,129.02,293.1,128.11999999999998,43.56999999999999,1,1,1.0
126,6,386.11,262.79,117.34999999999997,55.19,1,1,1.0
126,7,840.77,219.07,84.70000000000005,66.94999999999999,1,1,1.0
127,3,206.41,255.31,96.9,41.80000000000001,1,1,1.0
127,4,61.56,305.02,455.34,221.26999999999998,1,1,1.0
127,5,111.84,294.3,130.46,43.89999999999998,1,1,1.0
127,6,371.84,263.94,117.88000000000005,54.75999999999999,1,1,1.0
127,7,835.51,219.42,84.62,67.16,1,1,1.0
128,3,206.41,255.32,96.9,41.79000000000002,1,1,1.0
128,4,37.2,307.5,466.8,226.20000000000005,1,1,1.0
128,5,97.27,295.56,127.85000000000001,43.74000000000001,1,1,1.0
128,6,357.58,265.09,118.40000000000003,55.51000000000005,1,1,1.0
128,7,830.26,219.77,84.53999999999996,67.35999999999999,1,1,1.0
129,3,206.42,255.33,96.9,41.78999999999999,1,1,1.0
129,4,5.5,310.73,481.82,223.94999999999993,1,1,1.0
129,5,82.7,296.81,125.24,43.60000000000002,1,1,1.0
129,6,343.31,266.25,118.92000000000002,56.25,1,1,1.0
129,7,825.0,220.12,84.46000000000004,67.56,1,1,1.0
130,3,206.43,255.34,96.89999999999998,41.78999999999999,1,1,1.0
130,4,0.0,313.97,470.63,226.02999999999997,1,1,1.0
130,5,63.1,298.07,127.67000000000002,43.44,1,1,1.0
130,6,329.04,267.4,119.44999999999999,57.0,1,1,1.0
130,7,818.3,219.75,85.46000000000004,67.75999999999999,1,1,1.0
131,3,206.44,255.35,96.89999999999998,41.78999999999999,1,1,1.0
131,4,0.0,317.2,453.95,222.7,1,1,1.0
131,5,43.5,299.32,130.09,43.29000000000002,1,1,1.0
131,6,314.77,268.55,119.97000000000003,58.94999999999999,1,1,1.0
131,7,811.6,219.38,86.44999999999993,67.95999999999998,1,1,1.0
132,3,206.45,255.36,96.90000000000003,41.789999999999964,1,1,1.0
132,4,0.0,320.43,437.27,219.36999999999995,1,1,1.0
132,5,24.9,300.58,131.51,43.14000000000004,1,1,1.0
132,6,300.5,269.7,120.5,60.900000000000034,1,1,1.0
132,7,804.9,219.0,87.44000000000005,68.16000000000003,1,1,1.0
133,3,206.46,255.36,96.9,41.80000000000001,1,1,1.0
133,4,0.0,323.67,420.58,216.03000000000003,1,1,1.0
133,5,4.5,301.83,134.73,45.870000000000005,1,1,1.0
133,6,283.84,270.94,121.74000000000001,60.370000000000005,1,1,1.0
133,7,798.2,218.63,88.42999999999995,68.36000000000001,1,1,1.0
134,3,206.47,255.37,96.9,41.80000000000001,1,1,1.0
134,4,0.0,326.9,403.9,212.70000000000005,1,1,1.0
134,5,3.0,303.09,119.06,47.610000000000014,1,1,1.0
134,6,267.18,272.18,122.96999999999997,59.839999999999975,1,1,1.0
134,7,791.5,218.26,89.42999999999995,68.56,1,1,1.0
135,3,206.48,255.38,96.9,41.80000000000001,1,1,1.0
135,4,0.0,330.87,386.22,208.73000000000002,1,1,1.0
135,5,1.5,304.34,103.38,49.360000000000014,1,1,1.0
135,6,250.51,273.41,124.22000000000003,59.329999999999984,1,1,1.0
135,7,783.71,218.81,90.90999999999997,68.88,1,1,1.0
136,3,206.49,255.39,96.89999999999998,41.80000000000001,1,1,1.0
136,4,0.0,334.85,368.55,204.75,1,1,1.0
136,5,0.0,305.6,87.7,42.52999999999997,1,1,1.0
136,6,233.85,274.65,125.45000000000002,58.80000000000001,1,1,1.0
136,7,775.91,219.36,92.41000000000008,69.19999999999999,1,1,1.0
136,8,695.63,515.32,122.50999999999999,24.67999999999995,1,1,1.0
137,3,206.49,255.4,96.89999999999998,41.79999999999998,1,1,1.0
137,4,0.0,338.82,350.88,200.78000000000003,1,1,1.0
137,5,0.0,309.9,69.2,38.23000000000002,1,1,1.0
137,6,217.19,275.89,126.69,58.27000000000004,1,1,1.0
137,7,768.12,219.9,93.89999999999998,69.53,1,1,1.0
137,8,704.54,510.2,127.63,29.390000000000043,1,1,1.0
138,3,206.5,255.41,96.89999999999998,41.78999999999999,1,1,1.0
138,4,0.0,342.79,333.2,196.81,1,1,1.0
138,5,0.0,309.9,47.9,38.23000000000002,1,1,1.0
